id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
155534394,2023-04-18 17:32:49,2023-04-18,2023-04-18 22:32:49 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-04-18 22:34:48 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/155534394,https://inaturalist-open-data.s3.amazonaws.com/photos/268864495/medium.jpeg,,"",,1,0,false,2,30.295964051,-97.6427621394,Texas yellow star,Lindheimera texana,Texas yellow star,Plantae,135211,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Heliantheae,Engelmanniinae,Lindheimera,,Lindheimera texana,,,,
155534804,2023-04-18 17:35:14,2023-04-18,2023-04-18 22:35:14 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-04-18 22:37:43 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/155534804,https://inaturalist-open-data.s3.amazonaws.com/photos/268865195/medium.jpeg,,"",,1,0,false,2,30.2960834093,-97.6426970959,annual bastard cabbage,Rapistrum rugosum,annual bastard cabbage,Plantae,78835,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,Rapistrum,,Rapistrum rugosum,,,,
155535295,2023-04-18 17:37:57,2023-04-18,2023-04-18 22:37:57 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-04-18 22:41:36 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/155535295,https://inaturalist-open-data.s3.amazonaws.com/photos/268866127/medium.jpeg,,"",,2,0,false,2,30.2961577568,-97.6427020412,perfumeballs,Gaillardia suavis,perfumeballs,Plantae,163145,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Helenieae,Gaillardiinae,Gaillardia,,Gaillardia suavis,,,,
155535836,2023-04-18 17:43:47,2023-04-18,2023-04-18 22:43:47 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-04-18 22:46:24 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/155535836,https://inaturalist-open-data.s3.amazonaws.com/photos/268867823/medium.jpeg,,"",,1,0,false,2,30.2967332583,-97.6430726051,wild oat,Avena fatua,wild oat,Plantae,52698,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,,Poeae,Aveninae,Avena,,Avena fatua,,,,
155536715,2023-04-18 17:48:25,2023-04-18,2023-04-18 22:48:25 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-04-18 22:54:40 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/155536715,https://inaturalist-open-data.s3.amazonaws.com/photos/268873457/medium.jpeg,,"",,1,0,false,2,30.29630729,-97.6436393894,wild oat,Avena fatua,wild oat,Plantae,52698,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,,Poeae,Aveninae,Avena,,Avena fatua,,,,
155537456,2023-04-18 17:55:34,2023-04-18,2023-04-18 22:55:34 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-04-18 23:00:18 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/155537456,https://inaturalist-open-data.s3.amazonaws.com/photos/268874111/medium.jpeg,,"",,1,0,false,2,30.2962507121,-97.643899899,Johnson grass,Sorghum halepense,Johnson grass,Plantae,58387,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Panicoideae,,Andropogoneae,Sorghinae,Sorghum,,Sorghum halepense,,,,
155539705,2023-04-18 18:02:27,2023-04-18,2023-04-18 23:02:27 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-04-18 23:19:21 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/155539705,https://inaturalist-open-data.s3.amazonaws.com/photos/268874271/medium.jpeg,,"",,1,0,false,2,30.296210479,-97.6436865795,western horsenettle,Solanum dimidiatum,western horsenettle,Plantae,79136,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,Solanaceae,Solanoideae,,Solaneae,,Solanum,,Solanum dimidiatum,,,,
155540907,2023-04-18 18:07:46,2023-04-18,2023-04-18 23:07:46 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-04-18 23:29:52 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/155540907,https://inaturalist-open-data.s3.amazonaws.com/photos/268876452/medium.jpeg,,"",,1,0,false,2,30.2959289309,-97.6440985501,velvetweed,Oenothera curtiflora,velvetweed,Plantae,78241,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,Onagraceae,,,,,Oenothera,,Oenothera curtiflora,,,,
155540935,2023-04-18 18:13:38,2023-04-18,2023-04-18 23:13:38 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-04-18 23:30:08 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/155540935,https://inaturalist-open-data.s3.amazonaws.com/photos/268876515/medium.jpeg,,"",,1,0,false,2,30.2952315984,-97.6443474088,southern dewberry,Rubus trivialis,southern dewberry,Plantae,69714,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Rubeae,,Rubus,,Rubus trivialis,,,,
155664409,2023-04-19 16:22:05,2023-04-19,2023-04-19 21:22:05 UTC,Central Time (US & Canada),11469,kevinparker,Kevin Parker,2023-04-19 21:33:19 UTC,2023-04-22 04:27:47 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/155664409,https://inaturalist-open-data.s3.amazonaws.com/photos/269103920/medium.jpeg,,"",Just inside Stephenson Nature Preserve ,3,0,false,2,30.2054194444,-97.8202083333,Red Admiral,Vanessa atalanta,Red Admiral,Insecta,49133,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Nymphalinae,,Nymphalini,,Vanessa,,Vanessa atalanta,,,,
156128376,2023-04-22 16:33:56,2023-04-22,2023-04-22 21:33:56 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-04-22 21:35:39 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/156128376,https://inaturalist-open-data.s3.amazonaws.com/photos/269935648/medium.jpeg,,"",,1,0,false,2,30.2548422664,-97.8228623327,Scarlet Pea,Indigofera miniata,Scarlet Pea,Plantae,138980,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Indigofereae,,Indigofera,,Indigofera miniata,,,,
156485896,2023-04-24 16:51:44,2023-04-24,2023-04-24 21:51:44 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-04-24 21:53:33 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/156485896,https://inaturalist-open-data.s3.amazonaws.com/photos/270598496/medium.jpeg,,"",,1,0,false,2,30.2449763892,-97.8010498546,Green Anole,Anolis carolinensis,Green Anole,Reptilia,36514,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Sauria,,Anolidae,,,,,Anolis,,Anolis carolinensis,,,,
156486387,2023-04-24 16:55:23,2023-04-24,2023-04-24 21:55:23 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-04-24 21:57:29 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/156486387,https://inaturalist-open-data.s3.amazonaws.com/photos/270599326/medium.jpeg,,"",,1,0,false,2,30.2451134333,-97.8012471646,lemon beebalm,Monarda citriodora,lemon beebalm,Plantae,122587,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Nepetoideae,,Mentheae,Menthinae,Monarda,,Monarda citriodora,,,,
156978161,Thu Apr 27 2023 19:51:52 GMT -0500 (GMT-5),2023-04-27,2023-04-28 00:51:52 UTC,Central Time (US & Canada),11469,kevinparker,Kevin Parker,2023-04-28 00:51:59 UTC,2023-04-28 19:18:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/156978161,https://inaturalist-open-data.s3.amazonaws.com/photos/271485457/medium.jpeg,,"",,1,0,false,333,30.194732666,-97.8309326172,giant ragweed,Ambrosia trifida,giant ragweed,Plantae,53034,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Heliantheae,Ambrosiinae,Ambrosia,,Ambrosia trifida,,,,
156978307,Thu Apr 27 2023 19:52:30 GMT -0500 (GMT-5),2023-04-27,2023-04-28 00:52:30 UTC,Central Time (US & Canada),11469,kevinparker,Kevin Parker,2023-04-28 00:52:38 UTC,2023-04-28 03:07:51 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/156978307,https://inaturalist-open-data.s3.amazonaws.com/photos/271485658/medium.jpeg,,"",,1,0,false,333,30.1950435638,-97.8306274414,velvetweed,Oenothera curtiflora,velvetweed,Plantae,78241,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,Onagraceae,,,,,Oenothera,,Oenothera curtiflora,,,,
156978385,Thu Apr 27 2023 19:53:04 GMT -0500 (GMT-5),2023-04-27,2023-04-28 00:53:04 UTC,Central Time (US & Canada),11469,kevinparker,Kevin Parker,2023-04-28 00:53:09 UTC,2023-06-11 15:42:56 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/156978385,https://inaturalist-open-data.s3.amazonaws.com/photos/271485806/medium.jpeg,,"",,1,0,false,333,30.1948394775,-97.8308334351,Blue Curls,Phacelia congesta,Blue Curls,Plantae,50858,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Hydrophylloideae,,,,Phacelia,,Phacelia congesta,,,,
160163465,2023-05-06 16:10:09,2023-05-06,2023-05-06 21:10:09 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-05-06 21:12:41 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/160163465,https://inaturalist-open-data.s3.amazonaws.com/photos/276759184/medium.jpeg,,"",,2,0,false,2,30.377775575,-97.7772544697,Scarlet Leather Flower,Clematis texensis,Scarlet Leather Flower,Plantae,148386,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Clematis,,Clematis texensis,,,,
161313173,2023-05-12 18:13:00,2023-05-12,2023-05-12 23:13:00 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-05-12 23:14:05 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/161313173,https://inaturalist-open-data.s3.amazonaws.com/photos/278818468/medium.jpeg,,"",,1,0,false,2,30.2914247895,-97.6480348594,curled dock,Rumex crispus,curly dock,Plantae,53197,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Polygonaceae,Polygonoideae,,Rumiceae,,Rumex,,Rumex crispus,,,,
161423970,2023-05-13 11:05:31,2023-05-13,2023-05-13 16:05:31 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-05-13 16:07:57 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/161423970,https://inaturalist-open-data.s3.amazonaws.com/photos/279016581/medium.jpeg,,"",,1,0,false,2,30.3030989366,-97.6334485039,Prairie brazoria,Warnockia scutellarioides,Prairie brazoria,Plantae,318907,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Lamioideae,,Synandreae,,Warnockia,,Warnockia scutellarioides,,,,
161448472,2023-05-13 13:06:37,2023-05-13,2023-05-13 18:06:37 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-05-13 18:08:20 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/161448472,https://inaturalist-open-data.s3.amazonaws.com/photos/279059117/medium.jpeg,,"",,1,0,false,2,30.303181624,-97.6340382546,American basketflower,Plectocephalus americanus,American basketflower,Plantae,699778,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Carduoideae,,Cardueae,Centaureinae,Plectocephalus,,Plectocephalus americanus,,,,
161670676,2023-05-14 14:59:49,2023-05-14,2023-05-14 19:59:49 UTC,Central Time (US & Canada),1581645,nolandmartin,Noland Martin,2023-05-14 20:00:55 UTC,2023-06-21 04:12:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161670676,https://inaturalist-open-data.s3.amazonaws.com/photos/279463706/medium.jpeg,,"",,1,0,false,2,30.194126643,-97.7765407232,giant ragweed,Ambrosia trifida,giant ragweed,Plantae,53034,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Heliantheae,Ambrosiinae,Ambrosia,,Ambrosia trifida,,,,
162156977,2022/08/14 11:23 PM,2022-08-14,2022-08-15 04:23:00 UTC,Central Time (US & Canada),1400004,gwpiel,Insect Spotlight Project - Garrison W. Piel,2023-05-17 16:43:58 UTC,2024-03-27 03:51:25 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/162156977,https://inaturalist-open-data.s3.amazonaws.com/photos/280357533/medium.jpg,,"",,2,0,false,,30.2579035045,-97.8280245279,Euagrus chisoseus,Euagrus chisoseus,,Arachnida,264171,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Mygalomorphae,Avicularioidea,Euagridae,Euagrinae,,,,Euagrus,,Euagrus chisoseus,,,,
162156980,2022/08/14 10:46 PM,2022-08-14,2022-08-15 03:46:00 UTC,Central Time (US & Canada),1400004,gwpiel,Insect Spotlight Project - Garrison W. Piel,2023-05-17 16:43:59 UTC,2024-03-27 03:51:27 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/162156980,https://inaturalist-open-data.s3.amazonaws.com/photos/280357780/medium.jpg,,"",,2,0,false,,30.2579035045,-97.8280245279,Mediterranean House Gecko,Hemidactylus turcicus,Mediterranean Gecko,Reptilia,34435,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Sauria,,Gekkonidae,,,,,Hemidactylus,,Hemidactylus turcicus,,,,
162222082,2023-05-17 19:13:53,2023-05-17,2023-05-18 00:13:53 UTC,Central Time (US & Canada),1581645,nolandmartin,Noland Martin,2023-05-18 00:14:41 UTC,2023-06-21 04:12:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/162222082,https://inaturalist-open-data.s3.amazonaws.com/photos/280478521/medium.jpeg,,"",,1,0,false,2,30.2699934954,-97.7362671031,eastern poison ivy,Toxicodendron radicans,eastern poison ivy,Plantae,58732,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Anacardiaceae,Anacardioideae,,,,Toxicodendron,,Toxicodendron radicans,,,,
162226926,2023-05-17 19:54:22,2023-05-17,2023-05-18 00:54:22 UTC,Central Time (US & Canada),1581645,nolandmartin,Noland Martin,2023-05-18 00:54:43 UTC,2023-06-21 04:12:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/162226926,https://inaturalist-open-data.s3.amazonaws.com/photos/280488385/medium.jpeg,,"",,1,0,false,2,30.2699946575,-97.7361811265,Paloma Alas Blancas,Zenaida asiatica,White-winged Dove,Aves,3460,Animalia,Chordata,Vertebrata,,Aves,,,Columbiformes,,,Columbidae,,,,,Zenaida,,Zenaida asiatica,,,,
162384588,2023-05-18 17:40:40,2023-05-18,2023-05-18 22:40:40 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-05-18 22:41:42 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/162384588,https://inaturalist-open-data.s3.amazonaws.com/photos/280773191/medium.jpeg,,"",,1,0,false,2,30.2634766744,-97.7781178895,Texas Snakewood,Colubrina texensis,Texas Snakewood,Plantae,160814,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rhamnaceae,,,,,Colubrina,,Colubrina texensis,,,,
162417507,2022/08/14 7:55 PM,2022-08-14,2022-08-15 00:55:00 UTC,Central Time (US & Canada),1400004,gwpiel,Insect Spotlight Project - Garrison W. Piel,2023-05-19 03:04:16 UTC,2024-03-27 03:51:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/162417507,https://inaturalist-open-data.s3.amazonaws.com/photos/280834484/medium.jpg,,"",,2,0,false,,30.2489538027,-97.8145526629,Zopherus nodulosus,Zopherus nodulosus,,Insecta,126476,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Tenebrionoidea,Zopheridae,Zopherinae,,Zopherini,,Zopherus,,Zopherus nodulosus,,,,
162417508,2022/08/14 7:53 PM,2022-08-14,2022-08-15 00:53:00 UTC,Central Time (US & Canada),1400004,gwpiel,Insect Spotlight Project - Garrison W. Piel,2023-05-19 03:04:16 UTC,2024-03-27 03:51:29 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/162417508,https://inaturalist-open-data.s3.amazonaws.com/photos/280834567/medium.jpg,,"",,1,0,false,,30.2489538027,-97.8145526629,Turk's cap,Malvaviscus arboreus,Turk's cap,Plantae,120942,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,Malvaceae,Malvoideae,,Hibisceae,,Malvaviscus,,Malvaviscus arboreus,,,,
162417517,2022/08/14 6:32 PM,2022-08-14,2022-08-14 23:32:00 UTC,Central Time (US & Canada),1400004,gwpiel,Insect Spotlight Project - Garrison W. Piel,2023-05-19 03:04:18 UTC,2024-03-27 03:51:30 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/162417517,https://inaturalist-open-data.s3.amazonaws.com/photos/280834609/medium.jpg,,"",,2,0,false,,30.2489538027,-97.8145526629,Striped Bark Scorpion,Centruroides vittatus,Striped Bark Scorpion,Arachnida,119056,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Scorpiones,Neoscorpionina,Buthoidea,Buthidae,,,,,Centruroides,,Centruroides vittatus,,,,
162417519,2022/08/14 6:29 PM,2022-08-14,2022-08-14 23:29:00 UTC,Central Time (US & Canada),1400004,gwpiel,Insect Spotlight Project - Garrison W. Piel,2023-05-19 03:04:18 UTC,2024-03-27 03:51:31 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/162417519,https://inaturalist-open-data.s3.amazonaws.com/photos/280834791/medium.jpg,,"",,1,0,false,,30.2489538027,-97.8145526629,three-lobe false mallow,Malvastrum coromandelianum,three-lobe false mallow,Plantae,165115,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,Malvaceae,Malvoideae,,Malveae,,Malvastrum,,Malvastrum coromandelianum,,,,
162417521,2022/08/14 6:20 PM,2022-08-14,2022-08-14 23:20:00 UTC,Central Time (US & Canada),1400004,gwpiel,Insect Spotlight Project - Garrison W. Piel,2023-05-19 03:04:19 UTC,2024-03-27 03:51:32 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/162417521,https://inaturalist-open-data.s3.amazonaws.com/photos/280834900/medium.jpg,,"",,2,0,false,,30.2489538027,-97.8145526629,Mexican palo verde,Parkinsonia aculeata,Mexican palo verde,Plantae,62829,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Caesalpinioideae,,,,Parkinsonia,,Parkinsonia aculeata,,,,
162417523,2022/08/14 6:01 PM,2022-08-14,2022-08-14 23:01:00 UTC,Central Time (US & Canada),1400004,gwpiel,Insect Spotlight Project - Garrison W. Piel,2023-05-19 03:04:20 UTC,2024-03-27 03:51:31 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/162417523,https://inaturalist-open-data.s3.amazonaws.com/photos/280834820/medium.jpg,,"",,1,0,false,,30.2489538027,-97.8145526629,Citrus Flatid Planthopper,Metcalfa pruinosa,Citrus Flatid Planthopper,Insecta,126209,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Auchenorrhyncha,Fulgoroidea,Flatidae,Flatinae,,Nephesini,,Metcalfa,,Metcalfa pruinosa,,,,
162417524,2022/08/14 5:47 PM,2022-08-14,2022-08-14 22:47:00 UTC,Central Time (US & Canada),1400004,gwpiel,Insect Spotlight Project - Garrison W. Piel,2023-05-19 03:04:20 UTC,2024-03-27 03:51:32 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/162417524,https://inaturalist-open-data.s3.amazonaws.com/photos/280834887/medium.jpg,,"",,2,0,false,,30.2489538027,-97.8145526629,Camponotus sansabeanus,Camponotus sansabeanus,,Insecta,68958,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Formicoidea,Formicidae,Formicinae,,Camponotini,,Camponotus,,Camponotus sansabeanus,,,,
162417525,2022/08/14 5:46 PM,2022-08-14,2022-08-14 22:46:00 UTC,Central Time (US & Canada),1400004,gwpiel,Insect Spotlight Project - Garrison W. Piel,2023-05-19 03:04:20 UTC,2024-03-27 03:51:32 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/162417525,https://inaturalist-open-data.s3.amazonaws.com/photos/280834876/medium.jpg,,"",,1,0,false,,30.2489538027,-97.8145526629,Western Leaf-footed Bug,Leptoglossus clypealis,Western Leaf-footed Bug,Insecta,154553,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Coreoidea,Coreidae,Coreinae,,Anisoscelini,,Leptoglossus,,Leptoglossus clypealis,,,,
162417527,2022/08/14 5:31 PM,2022-08-14,2022-08-14 22:31:00 UTC,Central Time (US & Canada),1400004,gwpiel,Insect Spotlight Project - Garrison W. Piel,2023-05-19 03:04:21 UTC,2024-03-27 03:51:33 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/162417527,https://inaturalist-open-data.s3.amazonaws.com/photos/280834985/medium.jpg,,"",,1,0,false,,30.2489538027,-97.8145526629,Common Spotted Whiptail,Aspidoscelis gularis,Common Spotted Whiptail,Reptilia,73669,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Sauria,,Teiidae,Teiinae,,,,Aspidoscelis,,Aspidoscelis gularis,,,,
162417528,2022/08/14 5:16 PM,2022-08-14,2022-08-14 22:16:00 UTC,Central Time (US & Canada),1400004,gwpiel,Insect Spotlight Project - Garrison W. Piel,2023-05-19 03:04:21 UTC,2024-03-27 03:51:33 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/162417528,https://inaturalist-open-data.s3.amazonaws.com/photos/280835075/medium.jpg,,"",,1,0,false,,30.2489538027,-97.8145526629,Naphrys acerba,Naphrys acerba,,Arachnida,263953,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Salticoidea,Salticidae,Salticinae,,Euophryini,,Naphrys,,Naphrys acerba,,,,
162759318,2023-05-20 16:50:59,2023-05-20,2023-05-20 21:50:59 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-05-20 21:52:14 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/162759318,https://inaturalist-open-data.s3.amazonaws.com/photos/281449586/medium.jpeg,,"",,1,0,false,2,30.2439774759,-97.6942923199,Carolina laurelcherry,Prunus caroliniana,Carolina laurelcherry,Plantae,125845,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Amygdaleae,,Prunus,,Prunus caroliniana,,,,
162760222,2023-05-20 16:52:55,2023-05-20,2023-05-20 21:52:55 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-05-20 21:57:06 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/162760222,https://inaturalist-open-data.s3.amazonaws.com/photos/281451307/medium.jpeg,,"",,2,0,false,2,30.2441744506,-97.6939100213,Marvel of Peru,Mirabilis jalapa,Marvel of Peru,Plantae,50616,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Nyctaginaceae,,,,,Mirabilis,,Mirabilis jalapa,,,,
162763208,2023-05-20 17:10:18,2023-05-20,2023-05-20 22:10:18 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-05-20 22:11:14 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/162763208,https://inaturalist-open-data.s3.amazonaws.com/photos/281456093/medium.jpeg,,"",,1,0,false,2,30.2436996577,-97.6949163526,common fig,Ficus carica,common fig,Plantae,60218,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Moraceae,,,Ficeae,,Ficus,,Ficus carica,,,,
162764175,2023-05-20 17:15:36,2023-05-20,2023-05-20 22:15:36 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-05-20 22:17:22 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/162764175,https://inaturalist-open-data.s3.amazonaws.com/photos/281458072/medium.jpeg,,"",,2,0,false,2,30.2439911803,-97.6952067018,Marvel of Peru,Mirabilis jalapa,Marvel of Peru,Plantae,50616,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Nyctaginaceae,,,,,Mirabilis,,Mirabilis jalapa,,,,
162764511,2023-05-20 17:17:31,2023-05-20,2023-05-20 22:17:31 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-05-20 22:19:32 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/162764511,https://inaturalist-open-data.s3.amazonaws.com/photos/281458857/medium.jpeg,,"",,1,0,false,2,30.2440847643,-97.6950580068,American pokeweed,Phytolacca americana,American pokeweed,Plantae,48599,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Phytolaccaceae,,,,,Phytolacca,,Phytolacca americana,,,,
162773846,2023-05-20 18:17:34,2023-05-20,2023-05-20 23:17:34 UTC,Central Time (US & Canada),23600,cyrusharp,Cyrus Harp,2023-05-20 23:18:26 UTC,2023-11-28 06:09:28 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/162773846,https://inaturalist-open-data.s3.amazonaws.com/photos/281475747/medium.jpeg,,"",,1,0,false,2,30.2455134178,-97.6963409409,Taro,Colocasia esculenta,Taro,Plantae,122835,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Araceae,Aroideae,,Colocasieae,,Colocasia,,Colocasia esculenta,,,,
